gym,address,timestamp,consumption,TEMP,DEWP,SLP,STP,MAX,MIN,PRCP
Mosman,555 Military Rd Mosman 2088,2010-07-07 19:30:00.0,36.88,54.1,,1060,1060,,46.4,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-07 19:45:00.0,,54.1,46.9,1060,,59.5,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-07 20:00:00.0,37.0,54.1,,1060,,59.5,46.4,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-07 20:15:00.0,,,46.9,,1060,,,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-07 20:30:00.0,,54.1,46.9,1060,1060,,46.4,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-07 20:45:00.0,33.62,54.1,46.9,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-07-07 21:00:00.0,34.02,54.1,46.9,1060,1060,59.5,46.4,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-07 21:15:00.0,,,46.9,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-07-07 21:30:00.0,,,,,1060,,46.4,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-07 21:45:00.0,,54.1,46.9,,,59.5,46.4,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-07 22:00:00.0,29.08,,46.9,,1060,59.5,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-07 22:15:00.0,26.03,54.1,46.9,1060,1060,59.5,,
Mosman,555 Military Rd Mosman 2088,2010-07-07 22:30:00.0,,54.1,,1060,,,,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-07 22:45:00.0,25.61,,,,,59.5,,
Mosman,555 Military Rd Mosman 2088,2010-07-07 23:00:00.0,,54.1,46.9,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-07-07 23:15:00.0,23.04,,,1060,1060,59.5,,
Mosman,555 Military Rd Mosman 2088,2010-07-07 23:30:00.0,22.71,54.1,46.9,,1060,,,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-07 23:45:00.0,22.57,54.1,46.9,1060,1060,,46.4,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-08 00:00:00.0,,53.3,51.0,1060,,,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 00:15:00.0,23.04,,51.0,,1060,58.3,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 00:30:00.0,,,51.0,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-07-08 00:45:00.0,24.86,53.3,51.0,1060,,58.3,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 01:00:00.0,,,51.0,1060,,58.3,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 01:15:00.0,25.5,,,1060,1060,58.3,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 01:30:00.0,,53.3,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-07-08 01:45:00.0,,53.3,,,1060,58.3,,
Mosman,555 Military Rd Mosman 2088,2010-07-08 02:00:00.0,,53.3,51.0,,,58.3,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 02:15:00.0,,53.3,,1060,1060,,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 02:30:00.0,,53.3,51.0,1060,1060,58.3,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 02:45:00.0,24.15,53.3,51.0,1060,1060,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 03:00:00.0,24.61,53.3,,,1060,,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 03:15:00.0,,,51.0,1060,1060,58.3,,
Mosman,555 Military Rd Mosman 2088,2010-07-08 03:30:00.0,24.64,53.3,,,,58.3,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 03:45:00.0,,,51.0,,,58.3,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 04:00:00.0,26.15,,51.0,1060,1060,58.3,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 04:15:00.0,24.32,53.3,51.0,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-07-08 04:30:00.0,,53.3,,1060,1060,58.3,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 04:45:00.0,20.65,53.3,51.0,1060,1060,58.3,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 05:00:00.0,17.45,,51.0,,,58.3,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 05:15:00.0,,53.3,51.0,1060,,58.3,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 05:30:00.0,,53.3,51.0,1060,1060,,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 05:45:00.0,,,51.0,1060,,58.3,,
Mosman,555 Military Rd Mosman 2088,2010-07-08 06:00:00.0,,,,1060,1060,58.3,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 06:15:00.0,,,51.0,1060,1060,58.3,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 06:30:00.0,39.06,,,,1060,,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 06:45:00.0,37.16,53.3,,1060,,58.3,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 07:00:00.0,38.77,53.3,51.0,1060,,,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 07:15:00.0,,,51.0,,1060,,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 07:30:00.0,35.11,53.3,51.0,1060,1060,58.3,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 07:45:00.0,,53.3,51.0,1060,1060,,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 08:00:00.0,,53.3,,,,,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 08:15:00.0,33.07,,,,,,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 08:30:00.0,31.08,,51.0,1060,1060,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 08:45:00.0,31.18,53.3,51.0,1060,,,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 09:00:00.0,,,,1060,1060,,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 09:15:00.0,32.85,53.3,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-07-08 09:30:00.0,33.14,53.3,,,1060,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 09:45:00.0,36.48,53.3,,,,58.3,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 10:00:00.0,40.78,53.3,51.0,1060,1060,,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 10:15:00.0,37.24,53.3,51.0,,1060,,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 10:30:00.0,,53.3,,1060,1060,58.3,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 10:45:00.0,,,,1060,1060,,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 11:00:00.0,40.31,,51.0,,1060,58.3,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 11:15:00.0,37.56,53.3,51.0,1060,1060,,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 11:30:00.0,,53.3,,,,58.3,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 11:45:00.0,,53.3,,1060,1060,58.3,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 12:00:00.0,,,51.0,1060,,58.3,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 12:15:00.0,34.08,53.3,,,1060,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 12:30:00.0,33.73,,,,1060,58.3,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 12:45:00.0,33.87,53.3,51.0,1060,1060,58.3,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 13:00:00.0,35.78,53.3,51.0,1060,1060,58.3,,
Mosman,555 Military Rd Mosman 2088,2010-07-08 13:15:00.0,34.82,,,,,58.3,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 13:30:00.0,,,51.0,,,58.3,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 13:45:00.0,33.07,53.3,51.0,1060,1060,,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 14:00:00.0,33.39,53.3,51.0,1060,,,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 14:15:00.0,32.54,53.3,51.0,1060,1060,58.3,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 14:30:00.0,34.7,53.3,51.0,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-07-08 14:45:00.0,33.1,53.3,51.0,1060,1060,58.3,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 15:00:00.0,32.93,53.3,51.0,,1060,58.3,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 15:15:00.0,31.98,,,1060,,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 15:30:00.0,,,51.0,1060,1060,58.3,,
Mosman,555 Military Rd Mosman 2088,2010-07-08 15:45:00.0,33.35,,51.0,,,58.3,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 16:00:00.0,32.27,53.3,,,1060,,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 16:15:00.0,,53.3,,,1060,58.3,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 16:30:00.0,,,,,1060,58.3,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 16:45:00.0,35.12,53.3,,1060,1060,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 17:00:00.0,32.14,53.3,51.0,1060,1060,58.3,,
Mosman,555 Military Rd Mosman 2088,2010-07-08 17:15:00.0,,53.3,,,1060,,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 17:30:00.0,,53.3,,,,58.3,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 17:45:00.0,34.16,,,1060,,,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 18:00:00.0,36.45,53.3,51.0,1060,1060,58.3,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 18:15:00.0,,,,,,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 18:30:00.0,37.38,53.3,,,1060,58.3,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 18:45:00.0,36.72,,51.0,,,58.3,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 19:00:00.0,40.6,53.3,51.0,1060,,,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 19:15:00.0,38.13,53.3,,1060,1060,,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 19:30:00.0,35.47,53.3,51.0,,1060,,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 19:45:00.0,,53.3,51.0,1060,1060,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 20:00:00.0,,,,1060,1060,,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 20:15:00.0,32.33,53.3,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-07-08 20:30:00.0,32.26,53.3,51.0,1060,,,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 20:45:00.0,34.39,53.3,51.0,1060,1060,58.3,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 21:00:00.0,,53.3,,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-07-08 21:15:00.0,,53.3,51.0,,1060,58.3,,
Mosman,555 Military Rd Mosman 2088,2010-07-08 21:30:00.0,20.13,53.3,51.0,,1060,58.3,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 21:45:00.0,,53.3,,1060,1060,,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 22:00:00.0,19.39,53.3,51.0,,1060,58.3,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 22:15:00.0,,,51.0,,1060,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 22:30:00.0,18.43,53.3,,,1060,58.3,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 22:45:00.0,20.05,53.3,51.0,1060,,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-08 23:00:00.0,20.05,53.3,51.0,,1060,58.3,45.9,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 23:15:00.0,17.26,53.3,,1060,1060,58.3,,0.25
Mosman,555 Military Rd Mosman 2088,2010-07-08 23:30:00.0,,,51.0,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-07-08 23:45:00.0,,53.3,,,1060,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-07-09 00:00:00.0,17.76,54.5,,,,,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 00:15:00.0,,54.5,49.3,1060,1060,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 00:30:00.0,17.97,54.5,49.3,1060,1060,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 00:45:00.0,,,49.3,,1060,61.2,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 01:00:00.0,19.37,54.5,,,,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 01:15:00.0,,,,1060,1060,61.2,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 01:30:00.0,,54.5,49.3,1060,1060,,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 01:45:00.0,27.61,,49.3,,,,,
Mosman,555 Military Rd Mosman 2088,2010-07-09 02:00:00.0,,,,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-07-09 02:15:00.0,26.07,54.5,49.3,1060,1060,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 02:30:00.0,28.36,54.5,49.3,1060,,,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 02:45:00.0,,,49.3,1060,1060,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 03:00:00.0,26.69,,49.3,1060,1060,61.2,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 03:15:00.0,,,49.3,,1060,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 03:30:00.0,26.89,54.5,49.3,,1060,61.2,,
Mosman,555 Military Rd Mosman 2088,2010-07-09 03:45:00.0,,54.5,49.3,1060,1060,61.2,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 04:00:00.0,,54.5,49.3,1060,,,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 04:15:00.0,27.93,54.5,,1060,,61.2,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 04:30:00.0,,,49.3,1060,,,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 04:45:00.0,28.79,,49.3,,1060,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 05:00:00.0,,54.5,49.3,,1060,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 05:15:00.0,,,,1060,,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 05:30:00.0,,,49.3,1060,,61.2,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 05:45:00.0,,,,1060,,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 06:00:00.0,,,49.3,,1060,61.2,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 06:15:00.0,36.23,,,1060,,61.2,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 06:30:00.0,,54.5,49.3,,1060,61.2,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 06:45:00.0,39.54,54.5,49.3,1060,1060,61.2,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 07:00:00.0,38.72,,49.3,,,,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 07:15:00.0,39.61,54.5,,,,61.2,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 07:30:00.0,40.58,,,1060,,,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 07:45:00.0,,54.5,49.3,1060,1060,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 08:00:00.0,36.78,54.5,,1060,,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 08:15:00.0,,,49.3,1060,1060,61.2,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 08:30:00.0,31.98,54.5,,,1060,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 08:45:00.0,33.26,54.5,,,1060,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 09:00:00.0,,54.5,,1060,,61.2,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 09:15:00.0,32.09,54.5,,,1060,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 09:30:00.0,32.5,54.5,49.3,,1060,61.2,,
Mosman,555 Military Rd Mosman 2088,2010-07-09 09:45:00.0,32.37,54.5,,,1060,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 10:00:00.0,,,49.3,1060,1060,,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 10:15:00.0,37.32,,,1060,,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 10:30:00.0,36.63,54.5,49.3,1060,1060,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 10:45:00.0,35.42,54.5,49.3,1060,,,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 11:00:00.0,,,,1060,1060,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 11:15:00.0,,54.5,49.3,1060,,61.2,,
Mosman,555 Military Rd Mosman 2088,2010-07-09 11:30:00.0,39.07,,49.3,,1060,61.2,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 11:45:00.0,33.88,,49.3,1060,,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 12:00:00.0,,54.5,,,1060,61.2,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 12:15:00.0,33.08,54.5,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-07-09 12:30:00.0,,54.5,,1060,1060,61.2,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 12:45:00.0,33.17,,49.3,1060,1060,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 13:00:00.0,33.41,54.5,49.3,1060,1060,,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 13:15:00.0,34.68,54.5,49.3,1060,,61.2,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 13:30:00.0,32.25,54.5,,1060,1060,61.2,,
Mosman,555 Military Rd Mosman 2088,2010-07-09 13:45:00.0,34.13,54.5,49.3,,1060,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 14:00:00.0,,,,1060,,61.2,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 14:15:00.0,,54.5,,1060,1060,61.2,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 14:30:00.0,32.5,54.5,49.3,,1060,,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 14:45:00.0,,54.5,,,1060,61.2,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 15:00:00.0,34.14,54.5,,,,61.2,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 15:15:00.0,,54.5,49.3,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-07-09 15:30:00.0,35.11,54.5,,1060,1060,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 15:45:00.0,32.33,54.5,,1060,,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 16:00:00.0,33.89,54.5,,1060,1060,61.2,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 16:15:00.0,34.38,,,1060,,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 16:30:00.0,,54.5,,,1060,61.2,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 16:45:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-07-09 17:00:00.0,35.29,54.5,,,1060,,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 17:15:00.0,,54.5,,1060,1060,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 17:30:00.0,33.52,54.5,,1060,,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 17:45:00.0,34.66,,49.3,,1060,61.2,,
Mosman,555 Military Rd Mosman 2088,2010-07-09 18:00:00.0,,54.5,,1060,,,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 18:15:00.0,,54.5,49.3,1060,1060,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 18:30:00.0,36.26,54.5,49.3,,,,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 18:45:00.0,,54.5,,,,,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 19:00:00.0,35.79,54.5,49.3,1060,,,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 19:15:00.0,,54.5,,,,,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 19:30:00.0,34.71,,49.3,,,61.2,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 19:45:00.0,34.45,54.5,,1060,1060,61.2,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 20:00:00.0,35.29,54.5,49.3,1060,,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 20:15:00.0,,54.5,,,1060,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 20:30:00.0,,54.5,,,,61.2,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 20:45:00.0,,,,,,61.2,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 21:00:00.0,32.24,54.5,,,1060,61.2,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 21:15:00.0,,,49.3,1060,,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 21:30:00.0,20.56,54.5,49.3,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-07-09 21:45:00.0,20.98,,,1060,,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 22:00:00.0,,54.5,49.3,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-07-09 22:15:00.0,,,49.3,1060,,,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 22:30:00.0,,54.5,,1060,,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 22:45:00.0,,,49.3,1060,,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 23:00:00.0,18.11,54.5,,,1060,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 23:15:00.0,18.54,54.5,49.3,1060,,61.2,46.4,
Mosman,555 Military Rd Mosman 2088,2010-07-09 23:30:00.0,17.58,54.5,49.3,,1060,61.2,46.4,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-09 23:45:00.0,17.69,54.5,,1060,,61.2,,0.02
Mosman,555 Military Rd Mosman 2088,2010-07-10 00:00:00.0,,59.6,,1060,1060,65.1,,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 00:15:00.0,19.08,59.6,51.5,1060,1060,65.1,46.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 00:30:00.0,20.31,,,1060,1060,65.1,,
Mosman,555 Military Rd Mosman 2088,2010-07-10 00:45:00.0,,,51.5,,1060,65.1,46.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 01:00:00.0,19.76,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 01:15:00.0,,59.6,,,1060,65.1,46.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 01:30:00.0,,59.6,51.5,1060,1060,65.1,,
Mosman,555 Military Rd Mosman 2088,2010-07-10 01:45:00.0,,59.6,51.5,,1060,65.1,,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 02:00:00.0,,,51.5,1060,,65.1,,
Mosman,555 Military Rd Mosman 2088,2010-07-10 02:15:00.0,26.5,59.6,51.5,,,65.1,46.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 02:30:00.0,28.28,59.6,51.5,,,65.1,46.9,
Mosman,555 Military Rd Mosman 2088,2010-07-10 02:45:00.0,,59.6,,1060,1060,65.1,,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 03:00:00.0,26.62,,51.5,,1060,65.1,,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 03:15:00.0,27.55,59.6,51.5,,1060,,46.9,
Mosman,555 Military Rd Mosman 2088,2010-07-10 03:30:00.0,,,51.5,,,65.1,46.9,
Mosman,555 Military Rd Mosman 2088,2010-07-10 03:45:00.0,28.75,59.6,51.5,,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 04:00:00.0,24.35,59.6,51.5,1060,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 04:15:00.0,20.32,,51.5,,1060,65.1,46.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 04:30:00.0,17.76,59.6,,1060,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 04:45:00.0,17.84,59.6,51.5,1060,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 05:00:00.0,20.02,,,1060,1060,65.1,46.9,
Mosman,555 Military Rd Mosman 2088,2010-07-10 05:15:00.0,,59.6,51.5,1060,,65.1,46.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 05:30:00.0,17.59,59.6,51.5,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-07-10 05:45:00.0,,,,1060,,,46.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 06:00:00.0,,59.6,51.5,,,,,
Mosman,555 Military Rd Mosman 2088,2010-07-10 06:15:00.0,18.0,59.6,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 06:30:00.0,19.68,59.6,,,1060,65.1,46.9,
Mosman,555 Military Rd Mosman 2088,2010-07-10 06:45:00.0,,59.6,51.5,1060,,65.1,46.9,
Mosman,555 Military Rd Mosman 2088,2010-07-10 07:00:00.0,17.64,59.6,,1060,1060,65.1,46.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 07:15:00.0,,59.6,51.5,1060,1060,,46.9,
Mosman,555 Military Rd Mosman 2088,2010-07-10 07:30:00.0,33.02,,,1060,1060,,46.9,
Mosman,555 Military Rd Mosman 2088,2010-07-10 07:45:00.0,34.58,,,1060,1060,65.1,,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 08:00:00.0,38.16,59.6,,,,65.1,46.9,
Mosman,555 Military Rd Mosman 2088,2010-07-10 08:15:00.0,,,51.5,,1060,65.1,46.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 08:30:00.0,35.26,,,1060,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 08:45:00.0,35.95,59.6,,1060,1060,,46.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-10 09:00:00.0,,,51.5,,1060,,46.9,
Mosman,555 Military Rd Mosman 2088,2010-07-10 09:15:00.0,,59.6,,1060,,65.1,46.9,
Mosman,555 Military Rd Mosman 2088,2010-07-10 09:30:00.0,37.62,59.6,51.5,,,,46.9,0.00
