gym,timestamp,attendeeCount,consumption
Melbourne Central,2010-10-10 19:00:00.000000,0,180.95
Melbourne Central,2010-10-11 00:00:00.000000,0,43.64
Melbourne Central,2010-10-11 05:00:00.000000,184,328.87
Melbourne Central,2010-10-11 10:00:00.000000,282,352.65
Melbourne Central,2010-10-11 15:00:00.000000,777,407.69
Melbourne Central,2010-10-11 20:00:00.000000,24,182.35
Melbourne Central,2010-10-12 01:00:00.000000,0,113.96
Melbourne Central,2010-10-12 06:00:00.000000,258,354.57
Melbourne Central,2010-10-12 11:00:00.000000,305,358.8
Melbourne Central,2010-10-12 16:00:00.000000,588,366.86
Melbourne Central,2010-10-12 21:00:00.000000,0,147.39
Melbourne Central,2010-10-13 02:00:00.000000,104,160.96
Melbourne Central,2010-10-13 07:00:00.000000,201,323.97
Melbourne Central,2010-10-13 12:00:00.000000,385,366.49
Melbourne Central,2010-10-13 17:00:00.000000,527,342.23
Melbourne Central,2010-10-13 22:00:00.000000,0,112.04
Melbourne Central,2010-10-14 03:00:00.000000,149,216.64
Melbourne Central,2010-10-14 08:00:00.000000,222,337.53
Melbourne Central,2010-10-14 13:00:00.000000,521,360.93
Melbourne Central,2010-10-14 18:00:00.000000,268,313.01
Melbourne Central,2010-10-14 23:00:00.000000,0,72.68
Melbourne Central,2010-10-15 04:00:00.000000,156,288.94
Melbourne Central,2010-10-15 09:00:00.000000,231,347.77
Melbourne Central,2010-10-15 14:00:00.000000,375,352.89
Melbourne Central,2010-10-15 19:00:00.000000,70,250.67
Melbourne Central,2010-10-16 00:00:00.000000,0,43.03
Melbourne Central,2010-10-16 05:00:00.000000,108,194.48
Melbourne Central,2010-10-16 10:00:00.000000,385,370.61
Melbourne Central,2010-10-16 15:00:00.000000,184,285.08
Melbourne Central,2010-10-16 20:00:00.000000,0,194.74
Melbourne Central,2010-10-17 01:00:00.000000,0,42.57
Melbourne Central,2010-10-17 06:00:00.000000,0,194.34
Melbourne Central,2010-10-17 11:00:00.000000,377,372.88
Melbourne Central,2010-10-17 16:00:00.000000,91,242.56
Melbourne Central,2010-10-17 21:00:00.000000,0,110.0
Melbourne Central,2010-10-18 02:00:00.000000,73,179.79
Melbourne Central,2010-10-18 07:00:00.000000,149,336.48
Melbourne Central,2010-10-18 12:00:00.000000,371,354.71
Melbourne Central,2010-10-18 17:00:00.000000,571,338.23
Melbourne Central,2010-10-18 22:00:00.000000,0,168.64
Melbourne Central,2010-10-19 03:00:00.000000,166,223.91
Melbourne Central,2010-10-19 08:00:00.000000,250,326.96
Melbourne Central,2010-10-19 13:00:00.000000,494,348.75
Melbourne Central,2010-10-19 18:00:00.000000,282,296.55
Melbourne Central,2010-10-19 23:00:00.000000,0,71.94
Melbourne Central,2010-10-20 04:00:00.000000,169,274.62
Melbourne Central,2010-10-20 09:00:00.000000,236,319.12
Melbourne Central,2010-10-20 14:00:00.000000,613,363.84
Melbourne Central,2010-10-20 19:00:00.000000,89,241.87
Melbourne Central,2010-10-21 00:00:00.000000,0,43.21
Melbourne Central,2010-10-21 05:00:00.000000,216,305.26
Melbourne Central,2010-10-21 10:00:00.000000,237,332.14
Melbourne Central,2010-10-21 15:00:00.000000,595,367.28
Melbourne Central,2010-10-21 20:00:00.000000,28,191.46
Melbourne Central,2010-10-22 01:00:00.000000,0,104.92
Melbourne Central,2010-10-22 06:00:00.000000,219,334.11
Melbourne Central,2010-10-22 11:00:00.000000,290,354.99
Melbourne Central,2010-10-22 16:00:00.000000,373,328.54
Melbourne Central,2010-10-22 21:00:00.000000,0,168.34
Melbourne Central,2010-10-23 02:00:00.000000,0,36.65
Melbourne Central,2010-10-23 07:00:00.000000,253,306.49
Melbourne Central,2010-10-23 12:00:00.000000,353,346.78
Melbourne Central,2010-10-23 17:00:00.000000,42,213.64
Melbourne Central,2010-10-23 22:00:00.000000,0,188.31
Melbourne Central,2010-10-24 03:00:00.000000,0,49.73
Melbourne Central,2010-10-24 08:00:00.000000,173,232.99
Melbourne Central,2010-10-24 13:00:00.000000,251,308.84
Melbourne Central,2010-10-24 18:00:00.000000,0,218.46
Melbourne Central,2010-10-24 23:00:00.000000,0,54.92
Melbourne Central,2010-10-25 04:00:00.000000,142,266.97
Melbourne Central,2010-10-25 09:00:00.000000,235,342.57
Melbourne Central,2010-10-25 14:00:00.000000,678,390.0
Melbourne Central,2010-10-25 19:00:00.000000,91,247.19
Melbourne Central,2010-10-26 00:00:00.000000,0,42.95
Melbourne Central,2010-10-26 05:00:00.000000,238,331.38
Melbourne Central,2010-10-26 10:00:00.000000,245,344.39
Melbourne Central,2010-10-26 15:00:00.000000,647,387.06
Melbourne Central,2010-10-26 20:00:00.000000,24,182.92
Melbourne Central,2010-10-27 01:00:00.000000,0,108.36
Melbourne Central,2010-10-27 06:00:00.000000,241,326.25
Melbourne Central,2010-10-27 11:00:00.000000,295,345.98
Melbourne Central,2010-10-27 16:00:00.000000,595,363.16
Melbourne Central,2010-10-27 21:00:00.000000,0,147.94
Melbourne Central,2010-10-28 02:00:00.000000,87,158.28
Melbourne Central,2010-10-28 07:00:00.000000,211,357.17
Melbourne Central,2010-10-28 12:00:00.000000,370,357.5
Melbourne Central,2010-10-28 17:00:00.000000,423,340.67
Melbourne Central,2010-10-28 22:00:00.000000,0,108.75
Melbourne Central,2010-10-29 03:00:00.000000,125,233.88
Melbourne Central,2010-10-29 08:00:00.000000,261,358.64
Melbourne Central,2010-10-29 13:00:00.000000,304,370.49
Melbourne Central,2010-10-29 18:00:00.000000,135,295.47
Melbourne Central,2010-10-29 23:00:00.000000,0,128.92
Melbourne Central,2010-10-30 04:00:00.000000,0,147.86
Melbourne Central,2010-10-30 09:00:00.000000,380,392.36
Melbourne Central,2010-10-30 14:00:00.000000,207,314.19
Melbourne Central,2010-10-30 19:00:00.000000,0,251.85
Melbourne Central,2010-10-31 00:00:00.000000,0,59.55
Melbourne Central,2010-10-31 05:00:00.000000,0,57.53
Melbourne Central,2010-10-31 10:00:00.000000,317,381.53
Melbourne Central,2010-10-31 15:00:00.000000,128,267.25
Melbourne Central,2010-10-31 20:00:00.000000,0,151.95
Epping,2010-09-01 00:00:00.000000,0,95.05
Epping,2010-09-01 05:00:00.000000,78,222.39
Epping,2010-09-01 10:00:00.000000,64,264.44
Epping,2010-09-01 15:00:00.000000,200,277.36
Epping,2010-09-01 20:00:00.000000,21,199.26
Epping,2010-09-02 01:00:00.000000,3,89.15
Epping,2010-09-02 06:00:00.000000,87,267.84
Epping,2010-09-02 11:00:00.000000,66,254.19
Epping,2010-09-02 16:00:00.000000,189,278.07
Epping,2010-09-02 21:00:00.000000,2,141.14
Epping,2010-09-03 02:00:00.000000,41,137.78
Epping,2010-09-03 07:00:00.000000,73,263.57
Epping,2010-09-03 12:00:00.000000,85,269.39
Epping,2010-09-03 17:00:00.000000,72,239.32
Epping,2010-09-03 22:00:00.000000,0,163.53
Epping,2010-09-04 03:00:00.000000,0,44.91
Epping,2010-09-04 08:00:00.000000,147,286.3
Epping,2010-09-04 13:00:00.000000,79,249.17
Epping,2010-09-04 18:00:00.000000,0,64.94
Epping,2010-09-04 23:00:00.000000,0,112.28
Epping,2010-09-05 04:00:00.000000,0,57.63
Epping,2010-09-05 09:00:00.000000,117,283.18
Epping,2010-09-05 14:00:00.000000,28,214.94
Epping,2010-09-05 19:00:00.000000,0,146.35
Epping,2010-09-06 00:00:00.000000,0,44.44
Epping,2010-09-06 05:00:00.000000,76,201.31
Epping,2010-09-06 10:00:00.000000,71,263.1
Epping,2010-09-06 15:00:00.000000,260,275.8
Epping,2010-09-06 20:00:00.000000,19,206.67
Epping,2010-09-07 01:00:00.000000,0,88.22
Epping,2010-09-07 06:00:00.000000,75,275.89
Epping,2010-09-07 11:00:00.000000,90,287.16
Epping,2010-09-07 16:00:00.000000,242,303.02
Epping,2010-09-07 21:00:00.000000,2,190.4
Epping,2010-09-08 02:00:00.000000,38,115.46
Epping,2010-09-08 07:00:00.000000,60,278.03
Epping,2010-09-08 12:00:00.000000,94,266.66
Epping,2010-09-08 17:00:00.000000,196,283.19
Epping,2010-09-08 22:00:00.000000,0,135.75
Epping,2010-09-09 03:00:00.000000,39,132.93
Epping,2010-09-09 08:00:00.000000,55,262.09
Epping,2010-09-09 13:00:00.000000,119,269.5
Epping,2010-09-09 18:00:00.000000,105,233.84
Epping,2010-09-09 23:00:00.000000,0,123.05
Epping,2010-09-10 04:00:00.000000,59,196.02
Epping,2010-09-10 09:00:00.000000,61,258.84
Epping,2010-09-10 14:00:00.000000,121,264.53
Epping,2010-09-10 19:00:00.000000,5,136.12
Epping,2010-09-11 00:00:00.000000,0,109.74
Epping,2010-09-11 05:00:00.000000,80,168.28
Epping,2010-09-11 10:00:00.000000,116,277.2
Epping,2010-09-11 15:00:00.000000,35,181.03
Epping,2010-09-11 20:00:00.000000,0,104.29
Epping,2010-09-12 01:00:00.000000,0,45.18
Epping,2010-09-12 06:00:00.000000,52,155.16
Epping,2010-09-12 11:00:00.000000,84,265.58
Epping,2010-09-12 16:00:00.000000,7,183.02
Epping,2010-09-12 21:00:00.000000,0,94.79
Epping,2010-09-13 02:00:00.000000,25,82.11
Epping,2010-09-13 07:00:00.000000,87,257.94
Epping,2010-09-13 12:00:00.000000,107,263.77
Epping,2010-09-13 17:00:00.000000,206,271.89
Epping,2010-09-13 22:00:00.000000,0,138.55
Epping,2010-09-14 03:00:00.000000,43,151.73
Epping,2010-09-14 08:00:00.000000,82,274.86
Epping,2010-09-14 13:00:00.000000,125,289.64
Epping,2010-09-14 18:00:00.000000,144,278.0
Epping,2010-09-14 23:00:00.000000,0,116.85
Epping,2010-09-15 04:00:00.000000,64,182.68
Epping,2010-09-15 09:00:00.000000,87,263.54
Epping,2010-09-15 14:00:00.000000,210,272.23
Epping,2010-09-15 19:00:00.000000,75,238.01
Epping,2010-09-16 00:00:00.000000,0,73.87
Epping,2010-09-16 05:00:00.000000,80,234.38
Epping,2010-09-16 10:00:00.000000,66,259.54
Epping,2010-09-16 15:00:00.000000,186,274.87
Epping,2010-09-16 20:00:00.000000,16,160.58
Epping,2010-09-17 01:00:00.000000,8,88.72
Epping,2010-09-17 06:00:00.000000,95,266.37
Epping,2010-09-17 11:00:00.000000,74,263.18
Epping,2010-09-17 16:00:00.000000,96,235.28
Epping,2010-09-17 21:00:00.000000,0,101.51
Epping,2010-09-18 02:00:00.000000,0,49.35
Epping,2010-09-18 07:00:00.000000,124,236.09
Epping,2010-09-18 12:00:00.000000,100,270.76
Epping,2010-09-18 17:00:00.000000,6,177.2
Epping,2010-09-18 22:00:00.000000,0,93.19
Epping,2010-09-19 03:00:00.000000,0,36.51
Epping,2010-09-19 08:00:00.000000,97,251.33
Epping,2010-09-19 13:00:00.000000,62,233.71
Epping,2010-09-19 18:00:00.000000,0,164.87
Epping,2010-09-19 23:00:00.000000,0,50.93
Epping,2010-09-20 04:00:00.000000,55,152.4
Epping,2010-09-20 09:00:00.000000,89,259.92
Epping,2010-09-20 14:00:00.000000,240,281.7
Epping,2010-09-20 19:00:00.000000,63,232.52
Epping,2010-09-21 00:00:00.000000,0,94.24
Epping,2010-09-21 05:00:00.000000,77,227.85
Epping,2010-09-21 10:00:00.000000,72,261.08
Epping,2010-09-21 15:00:00.000000,261,281.67
Epping,2010-09-21 20:00:00.000000,20,179.82
Epping,2010-09-22 01:00:00.000000,5,99.52
Epping,2010-09-22 06:00:00.000000,121,274.21
Epping,2010-09-22 11:00:00.000000,78,259.12
Epping,2010-09-22 16:00:00.000000,230,295.65
Epping,2010-09-22 21:00:00.000000,5,168.71
Epping,2010-09-23 02:00:00.000000,28,91.49
Epping,2010-09-23 07:00:00.000000,66,274.39
Epping,2010-09-23 12:00:00.000000,93,276.79
Epping,2010-09-23 17:00:00.000000,148,283.43
Epping,2010-09-23 22:00:00.000000,0,110.43
Epping,2010-09-24 03:00:00.000000,48,149.26
Epping,2010-09-24 08:00:00.000000,71,265.67
Epping,2010-09-24 13:00:00.000000,113,279.63
Epping,2010-09-24 18:00:00.000000,31,164.53
Epping,2010-09-24 23:00:00.000000,0,91.39
Epping,2010-09-25 04:00:00.000000,57,103.63
Epping,2010-09-25 09:00:00.000000,109,289.88
Epping,2010-09-25 14:00:00.000000,30,249.7
Epping,2010-09-25 19:00:00.000000,0,124.07
Epping,2010-09-26 00:00:00.000000,0,38.21
Epping,2010-09-26 05:00:00.000000,30,94.58
Epping,2010-09-26 10:00:00.000000,100,303.41
Epping,2010-09-26 15:00:00.000000,28,240.62
Epping,2010-09-26 20:00:00.000000,0,126.79
Epping,2010-09-27 01:00:00.000000,0,43.69
Epping,2010-09-27 06:00:00.000000,89,236.69
Epping,2010-09-27 11:00:00.000000,102,260.18
Epping,2010-09-27 16:00:00.000000,228,286.29
Epping,2010-09-27 21:00:00.000000,2,189.77
Epping,2010-09-28 02:00:00.000000,29,102.55
Epping,2010-09-28 07:00:00.000000,79,270.91
Epping,2010-09-28 12:00:00.000000,108,271.99
Epping,2010-09-28 17:00:00.000000,206,292.16
Epping,2010-09-28 22:00:00.000000,0,129.24
Epping,2010-09-29 03:00:00.000000,46,143.58
Epping,2010-09-29 08:00:00.000000,78,265.15
Epping,2010-09-29 13:00:00.000000,146,274.98
Epping,2010-09-29 18:00:00.000000,137,255.83
Epping,2010-09-29 23:00:00.000000,0,132.67
Epping,2010-09-30 04:00:00.000000,49,190.8
Epping,2010-09-30 09:00:00.000000,81,269.86
Epping,2010-09-30 14:00:00.000000,171,279.51
Epping,2010-09-30 19:00:00.000000,50,186.09
Epping,2010-10-01 00:00:00.000000,0,96.64
Epping,2010-10-01 05:00:00.000000,87,231.59
Epping,2010-10-01 10:00:00.000000,82,289.68
Epping,2010-10-01 15:00:00.000000,119,289.83
Epping,2010-10-01 20:00:00.000000,0,127.93
Epping,2010-10-02 01:00:00.000000,0,49.71
Epping,2010-10-02 06:00:00.000000,125,229.71
Epping,2010-10-02 11:00:00.000000,86,308.77
Epping,2010-10-02 16:00:00.000000,12,223.02
Epping,2010-10-02 21:00:00.000000,0,110.37
Epping,2010-10-03 02:00:00.000000,0,38.62
Epping,2010-10-03 07:00:00.000000,79,269.27
Epping,2010-10-03 12:00:00.000000,56,304.43
Epping,2010-10-03 17:00:00.000000,0,192.64
Epping,2010-10-03 22:00:00.000000,0,59.86
Epping,2010-10-04 03:00:00.000000,30,160.72
Epping,2010-10-04 08:00:00.000000,85,289.08
Epping,2010-10-04 13:00:00.000000,169,345.82
Epping,2010-10-04 18:00:00.000000,165,250.85
Epping,2010-10-04 23:00:00.000000,0,97.28
Epping,2010-10-05 04:00:00.000000,48,220.45
Epping,2010-10-05 09:00:00.000000,79,298.36
Epping,2010-10-05 14:00:00.000000,215,359.78
Epping,2010-10-05 19:00:00.000000,79,211.94
Epping,2010-10-06 00:00:00.000000,0,83.48
Epping,2010-10-06 05:00:00.000000,82,263.27
Epping,2010-10-06 10:00:00.000000,74,301.16
Epping,2010-10-06 15:00:00.000000,233,330.61
Epping,2010-10-06 20:00:00.000000,24,175.15
Epping,2010-10-07 01:00:00.000000,0,95.4
Epping,2010-10-07 06:00:00.000000,94,271.21
Epping,2010-10-07 11:00:00.000000,74,282.14
Epping,2010-10-07 16:00:00.000000,209,304.78
Epping,2010-10-07 21:00:00.000000,2,141.47
Epping,2010-10-08 02:00:00.000000,32,128.23
Epping,2010-10-08 07:00:00.000000,76,253.85
Epping,2010-10-08 12:00:00.000000,90,282.99
Epping,2010-10-08 17:00:00.000000,79,159.98
Epping,2010-10-08 22:00:00.000000,0,104.94
Epping,2010-10-09 03:00:00.000000,4,92.2
Epping,2010-10-09 08:00:00.000000,136,307.1
Epping,2010-10-09 13:00:00.000000,73,278.15
Epping,2010-10-09 18:00:00.000000,0,164.55
Epping,2010-10-09 23:00:00.000000,0,45.04
Epping,2010-10-10 04:00:00.000000,0,84.34
Epping,2010-10-10 09:00:00.000000,120,312.19
Epping,2010-10-10 14:00:00.000000,43,204.06
Epping,2010-10-10 19:00:00.000000,0,106.2
Epping,2010-10-11 00:00:00.000000,0,76.98
Epping,2010-10-11 05:00:00.000000,78,252.2
Epping,2010-10-11 10:00:00.000000,80,323.68
Epping,2010-10-11 15:00:00.000000,244,351.89
Epping,2010-10-11 20:00:00.000000,24,201.76
Epping,2010-10-12 01:00:00.000000,1,85.96
Epping,2010-10-12 06:00:00.000000,84,295.13
Epping,2010-10-12 11:00:00.000000,80,352.79
Epping,2010-10-12 16:00:00.000000,245,346.23
Epping,2010-10-12 21:00:00.000000,2,120.89
Epping,2010-10-13 02:00:00.000000,36,126.48
Epping,2010-10-13 07:00:00.000000,96,259.58
Epping,2010-10-13 12:00:00.000000,103,259.59
Epping,2010-10-13 17:00:00.000000,221,278.57
Epping,2010-10-13 22:00:00.000000,0,77.24
Epping,2010-10-14 03:00:00.000000,43,174.88
Epping,2010-10-14 08:00:00.000000,89,272.75
Epping,2010-10-14 13:00:00.000000,112,313.57
Epping,2010-10-14 18:00:00.000000,127,235.11
Epping,2010-10-14 23:00:00.000000,0,91.61
Epping,2010-10-15 04:00:00.000000,50,208.41
Epping,2010-10-15 09:00:00.000000,88,247.26
Epping,2010-10-15 14:00:00.000000,113,254.26
Epping,2010-10-15 19:00:00.000000,7,151.97
Epping,2010-10-16 00:00:00.000000,0,39.87
Epping,2010-10-16 05:00:00.000000,77,212.53
Epping,2010-10-16 10:00:00.000000,120,256.95
Epping,2010-10-16 15:00:00.000000,54,206.35
Epping,2010-10-16 20:00:00.000000,0,105.43
Epping,2010-10-17 01:00:00.000000,0,38.27
Epping,2010-10-17 06:00:00.000000,73,195.04
Epping,2010-10-17 11:00:00.000000,94,251.95
Epping,2010-10-17 16:00:00.000000,8,174.38
Epping,2010-10-17 21:00:00.000000,0,65.71
Epping,2010-10-18 02:00:00.000000,14,115.76
Epping,2010-10-18 07:00:00.000000,77,253.18
Epping,2010-10-18 12:00:00.000000,112,287.87
Epping,2010-10-18 17:00:00.000000,239,246.74
Epping,2010-10-18 22:00:00.000000,0,122.37
Epping,2010-10-19 03:00:00.000000,31,170.88
Epping,2010-10-19 08:00:00.000000,89,276.22
Epping,2010-10-19 13:00:00.000000,156,333.85
Epping,2010-10-19 18:00:00.000000,155,270.29
Epping,2010-10-19 23:00:00.000000,0,82.59
Epping,2010-10-20 04:00:00.000000,69,220.02
Epping,2010-10-20 09:00:00.000000,91,296.78
Epping,2010-10-20 14:00:00.000000,204,355.06
Epping,2010-10-20 19:00:00.000000,62,235.48
Epping,2010-10-21 00:00:00.000000,0,56.66
Epping,2010-10-21 05:00:00.000000,92,263.59
Epping,2010-10-21 10:00:00.000000,63,315.63
Epping,2010-10-21 15:00:00.000000,210,373.97
Epping,2010-10-21 20:00:00.000000,17,172.31
Epping,2010-10-22 01:00:00.000000,2,97.28
Epping,2010-10-22 06:00:00.000000,104,294.35
Epping,2010-10-22 11:00:00.000000,74,370.4
Epping,2010-10-22 16:00:00.000000,64,288.93
Epping,2010-10-22 21:00:00.000000,0,117.24
Epping,2010-10-23 02:00:00.000000,0,41.18
Epping,2010-10-23 07:00:00.000000,135,282.67
Epping,2010-10-23 12:00:00.000000,103,262.98
Epping,2010-10-23 17:00:00.000000,5,159.55
Epping,2010-10-23 22:00:00.000000,0,37.62
Epping,2010-10-24 03:00:00.000000,0,44.14
Epping,2010-10-24 08:00:00.000000,103,286.3
Epping,2010-10-24 13:00:00.000000,59,276.61
Epping,2010-10-24 18:00:00.000000,0,136.74
Epping,2010-10-24 23:00:00.000000,0,45.56
Epping,2010-10-25 04:00:00.000000,55,197.95
Epping,2010-10-25 09:00:00.000000,74,287.47
Epping,2010-10-25 14:00:00.000000,212,333.37
Epping,2010-10-25 19:00:00.000000,99,219.37
Epping,2010-10-26 00:00:00.000000,0,51.24
Epping,2010-10-26 05:00:00.000000,80,265.81
Epping,2010-10-26 10:00:00.000000,73,305.2
Epping,2010-10-26 15:00:00.000000,232,343.45
Epping,2010-10-26 20:00:00.000000,28,171.85
Epping,2010-10-27 01:00:00.000000,0,82.08
Epping,2010-10-27 06:00:00.000000,91,264.36
Epping,2010-10-27 11:00:00.000000,73,319.81
Epping,2010-10-27 16:00:00.000000,226,344.46
Epping,2010-10-27 21:00:00.000000,2,142.93
Epping,2010-10-28 02:00:00.000000,34,135.19
Epping,2010-10-28 07:00:00.000000,75,286.34
Epping,2010-10-28 12:00:00.000000,83,336.98
Epping,2010-10-28 17:00:00.000000,161,308.52
Epping,2010-10-28 22:00:00.000000,0,132.07
Epping,2010-10-29 03:00:00.000000,47,176.33
Epping,2010-10-29 08:00:00.000000,80,343.95
Epping,2010-10-29 13:00:00.000000,97,381.54
Epping,2010-10-29 18:00:00.000000,36,211.43
Epping,2010-10-29 23:00:00.000000,0,81.78
Epping,2010-10-30 04:00:00.000000,40,170.5
Epping,2010-10-30 09:00:00.000000,128,340.6
Epping,2010-10-30 14:00:00.000000,51,197.16
Epping,2010-10-30 19:00:00.000000,0,115.13
Epping,2010-10-31 00:00:00.000000,0,39.89
Epping,2010-10-31 05:00:00.000000,23,129.88
Epping,2010-10-31 10:00:00.000000,117,265.94
Epping,2010-10-31 15:00:00.000000,22,188.97
Epping,2010-10-31 20:00:00.000000,0,101.46
Chadstone Platinum,2010-09-01 00:00:00.000000,0,101.29
Chadstone Platinum,2010-09-01 05:00:00.000000,68,285.69
Chadstone Platinum,2010-09-01 10:00:00.000000,78,332.09
Chadstone Platinum,2010-09-01 15:00:00.000000,262,342.1
Chadstone Platinum,2010-09-01 20:00:00.000000,13,232.07
Chadstone Platinum,2010-09-02 01:00:00.000000,0,46.99
Chadstone Platinum,2010-09-02 06:00:00.000000,88,330.13
Chadstone Platinum,2010-09-02 11:00:00.000000,86,334.13
Chadstone Platinum,2010-09-02 16:00:00.000000,198,347.08
Chadstone Platinum,2010-09-02 21:00:00.000000,0,111.26
Chadstone Platinum,2010-09-03 02:00:00.000000,19,99.73
Chadstone Platinum,2010-09-03 07:00:00.000000,87,325.61
Chadstone Platinum,2010-09-03 12:00:00.000000,75,307.35
Chadstone Platinum,2010-09-03 17:00:00.000000,95,299.02
Chadstone Platinum,2010-09-03 22:00:00.000000,0,95.86
Chadstone Platinum,2010-09-04 03:00:00.000000,20,100.11
Chadstone Platinum,2010-09-04 08:00:00.000000,139,329.8
Chadstone Platinum,2010-09-04 13:00:00.000000,67,309.99
Chadstone Platinum,2010-09-04 18:00:00.000000,0,86.66
Chadstone Platinum,2010-09-04 23:00:00.000000,0,55.49
Chadstone Platinum,2010-09-05 04:00:00.000000,5,58.66
Chadstone Platinum,2010-09-05 09:00:00.000000,119,344.27
Chadstone Platinum,2010-09-05 14:00:00.000000,39,221.57
Chadstone Platinum,2010-09-05 19:00:00.000000,0,86.72
Chadstone Platinum,2010-09-06 00:00:00.000000,0,39.53
Chadstone Platinum,2010-09-06 05:00:00.000000,74,295.33
Chadstone Platinum,2010-09-06 10:00:00.000000,80,334.16
Chadstone Platinum,2010-09-06 15:00:00.000000,286,355.56
Chadstone Platinum,2010-09-06 20:00:00.000000,32,224.37
Chadstone Platinum,2010-09-07 01:00:00.000000,7,124.32
Chadstone Platinum,2010-09-07 06:00:00.000000,95,334.8
Chadstone Platinum,2010-09-07 11:00:00.000000,86,311.65
Chadstone Platinum,2010-09-07 16:00:00.000000,268,348.36
Chadstone Platinum,2010-09-07 21:00:00.000000,4,169.04
Chadstone Platinum,2010-09-08 02:00:00.000000,25,133.59
Chadstone Platinum,2010-09-08 07:00:00.000000,65,328.98
Chadstone Platinum,2010-09-08 12:00:00.000000,84,328.33
Chadstone Platinum,2010-09-08 17:00:00.000000,230,352.44
Chadstone Platinum,2010-09-08 22:00:00.000000,0,114.63
Chadstone Platinum,2010-09-09 03:00:00.000000,44,162.21
Chadstone Platinum,2010-09-09 08:00:00.000000,75,302.82
Chadstone Platinum,2010-09-09 13:00:00.000000,144,324.0
Chadstone Platinum,2010-09-09 18:00:00.000000,102,252.3
Chadstone Platinum,2010-09-09 23:00:00.000000,0,70.84
Chadstone Platinum,2010-09-10 04:00:00.000000,52,228.82
Chadstone Platinum,2010-09-10 09:00:00.000000,81,310.9
Chadstone Platinum,2010-09-10 14:00:00.000000,151,332.25
Chadstone Platinum,2010-09-10 19:00:00.000000,28,208.58
Chadstone Platinum,2010-09-11 00:00:00.000000,0,42.94
Chadstone Platinum,2010-09-11 05:00:00.000000,104,221.45
Chadstone Platinum,2010-09-11 10:00:00.000000,109,310.78
Chadstone Platinum,2010-09-11 15:00:00.000000,51,228.21
Chadstone Platinum,2010-09-11 20:00:00.000000,0,56.25
Chadstone Platinum,2010-09-12 01:00:00.000000,0,53.15
Chadstone Platinum,2010-09-12 06:00:00.000000,61,175.18
Chadstone Platinum,2010-09-12 11:00:00.000000,64,295.31
Chadstone Platinum,2010-09-12 16:00:00.000000,7,138.87
Chadstone Platinum,2010-09-12 21:00:00.000000,0,67.05
Chadstone Platinum,2010-09-13 02:00:00.000000,22,106.77
Chadstone Platinum,2010-09-13 07:00:00.000000,60,336.29
Chadstone Platinum,2010-09-13 12:00:00.000000,124,334.56
Chadstone Platinum,2010-09-13 17:00:00.000000,249,358.7
Chadstone Platinum,2010-09-13 22:00:00.000000,0,141.99
Chadstone Platinum,2010-09-14 03:00:00.000000,47,208.65
Chadstone Platinum,2010-09-14 08:00:00.000000,72,333.49
Chadstone Platinum,2010-09-14 13:00:00.000000,179,339.67
Chadstone Platinum,2010-09-14 18:00:00.000000,140,302.65
Chadstone Platinum,2010-09-14 23:00:00.000000,0,129.69
Chadstone Platinum,2010-09-15 04:00:00.000000,64,239.78
Chadstone Platinum,2010-09-15 09:00:00.000000,71,325.42
Chadstone Platinum,2010-09-15 14:00:00.000000,176,335.86
Chadstone Platinum,2010-09-15 19:00:00.000000,66,251.65
Chadstone Platinum,2010-09-16 00:00:00.000000,0,124.15
Chadstone Platinum,2010-09-16 05:00:00.000000,66,286.44
Chadstone Platinum,2010-09-16 10:00:00.000000,81,321.48
Chadstone Platinum,2010-09-16 15:00:00.000000,211,340.81
Chadstone Platinum,2010-09-16 20:00:00.000000,12,177.48
Chadstone Platinum,2010-09-17 01:00:00.000000,0,66.2
Chadstone Platinum,2010-09-17 06:00:00.000000,83,334.8
Chadstone Platinum,2010-09-17 11:00:00.000000,80,312.39
Chadstone Platinum,2010-09-17 16:00:00.000000,112,327.06
Chadstone Platinum,2010-09-17 21:00:00.000000,0,127.98
Chadstone Platinum,2010-09-18 02:00:00.000000,3,48.08
Chadstone Platinum,2010-09-18 07:00:00.000000,123,325.91
Chadstone Platinum,2010-09-18 12:00:00.000000,67,304.02
Chadstone Platinum,2010-09-18 17:00:00.000000,4,106.54
Chadstone Platinum,2010-09-18 22:00:00.000000,0,86.67
Chadstone Platinum,2010-09-19 03:00:00.000000,0,39.6
Chadstone Platinum,2010-09-19 08:00:00.000000,86,299.4
Chadstone Platinum,2010-09-19 13:00:00.000000,39,262.07
Chadstone Platinum,2010-09-19 18:00:00.000000,0,98.75
Chadstone Platinum,2010-09-19 23:00:00.000000,0,33.32
Chadstone Platinum,2010-09-20 04:00:00.000000,51,230.41
Chadstone Platinum,2010-09-20 09:00:00.000000,67,342.96
Chadstone Platinum,2010-09-20 14:00:00.000000,270,354.92
Chadstone Platinum,2010-09-20 19:00:00.000000,63,247.01
Chadstone Platinum,2010-09-21 00:00:00.000000,0,98.91
Chadstone Platinum,2010-09-21 05:00:00.000000,59,291.78
Chadstone Platinum,2010-09-21 10:00:00.000000,88,338.19
Chadstone Platinum,2010-09-21 15:00:00.000000,248,351.36
Chadstone Platinum,2010-09-21 20:00:00.000000,22,213.36
Chadstone Platinum,2010-09-22 01:00:00.000000,5,95.28
Chadstone Platinum,2010-09-22 06:00:00.000000,84,343.45
