gym,address,timestamp,consumption,TEMP,DEWP,SLP,STP,MAX,MIN,PRCP
Mosman,555 Military Rd Mosman 2088,2010-08-26 03:30:00.0,25.95,56.5,,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 03:45:00.0,27.18,,33.6,,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 04:00:00.0,,,,,,,50.0,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 04:15:00.0,21.32,56.5,,,,63.9,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 04:30:00.0,17.44,56.5,,,,63.9,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 04:45:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 05:00:00.0,,56.5,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 05:15:00.0,17.47,56.5,33.6,1060,1060,63.9,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 05:30:00.0,,,33.6,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 05:45:00.0,24.88,,33.6,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 06:00:00.0,,56.5,,,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 06:15:00.0,,56.5,,1060,,,50.0,
Mosman,555 Military Rd Mosman 2088,2010-08-26 06:30:00.0,31.43,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 06:45:00.0,,,,1060,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 07:00:00.0,30.75,56.5,,,1060,63.9,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 07:15:00.0,,56.5,33.6,,,63.9,50.0,
Mosman,555 Military Rd Mosman 2088,2010-08-26 07:30:00.0,31.37,,,,,63.9,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 07:45:00.0,33.5,,33.6,,,63.9,50.0,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 08:00:00.0,34.24,,,,,63.9,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 08:15:00.0,34.7,56.5,,,,63.9,50.0,
Mosman,555 Military Rd Mosman 2088,2010-08-26 08:30:00.0,,56.5,33.6,1060,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 08:45:00.0,,,33.6,1060,,63.9,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 09:00:00.0,36.92,,,1060,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 09:15:00.0,,56.5,,,,63.9,50.0,
Mosman,555 Military Rd Mosman 2088,2010-08-26 09:30:00.0,36.18,56.5,33.6,,1060,63.9,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 09:45:00.0,36.42,,33.6,1060,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 10:00:00.0,,,,1060,,63.9,50.0,
Mosman,555 Military Rd Mosman 2088,2010-08-26 10:15:00.0,40.98,56.5,33.6,1060,1060,63.9,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 10:30:00.0,,,33.6,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 10:45:00.0,,,,,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 11:00:00.0,,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 11:15:00.0,,56.5,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 11:30:00.0,36.97,56.5,33.6,,,,50.0,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 11:45:00.0,,56.5,33.6,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 12:00:00.0,35.47,,,1060,,63.9,50.0,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 12:15:00.0,35.81,56.5,33.6,,,63.9,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 12:30:00.0,,,,,1060,,50.0,
Mosman,555 Military Rd Mosman 2088,2010-08-26 12:45:00.0,,56.5,,,,,50.0,
Mosman,555 Military Rd Mosman 2088,2010-08-26 13:00:00.0,,56.5,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 13:15:00.0,,,33.6,,,,50.0,
Mosman,555 Military Rd Mosman 2088,2010-08-26 13:30:00.0,33.3,,,1060,1060,63.9,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 13:45:00.0,,,,1060,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 14:00:00.0,,,,,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 14:15:00.0,,,,,1060,63.9,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 14:30:00.0,33.03,56.5,33.6,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 14:45:00.0,,56.5,33.6,,,63.9,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 15:00:00.0,,56.5,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 15:15:00.0,,56.5,33.6,,1060,63.9,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 15:30:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 15:45:00.0,33.04,56.5,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 16:00:00.0,34.25,56.5,,1060,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 16:15:00.0,,,,,1060,63.9,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 16:30:00.0,35.58,,33.6,,1060,,50.0,
Mosman,555 Military Rd Mosman 2088,2010-08-26 16:45:00.0,,56.5,,1060,,,50.0,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 17:00:00.0,,56.5,33.6,1060,,,50.0,
Mosman,555 Military Rd Mosman 2088,2010-08-26 17:15:00.0,,,,1060,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 17:30:00.0,33.81,,,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 17:45:00.0,,,33.6,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 18:00:00.0,36.24,,,,1060,63.9,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 18:15:00.0,,,33.6,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 18:30:00.0,38.96,56.5,,,,,50.0,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 18:45:00.0,36.73,,,1060,1060,63.9,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 19:00:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 19:15:00.0,,56.5,33.6,1060,,63.9,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 19:30:00.0,38.79,,33.6,,,,50.0,
Mosman,555 Military Rd Mosman 2088,2010-08-26 19:45:00.0,36.03,,,,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 20:00:00.0,33.35,56.5,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 20:15:00.0,32.73,,,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 20:30:00.0,31.82,,,1060,,,50.0,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 20:45:00.0,,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 21:00:00.0,,,33.6,,,,50.0,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 21:15:00.0,,,,1060,,,50.0,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 21:30:00.0,18.73,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-26 21:45:00.0,,,33.6,1060,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 22:00:00.0,18.39,56.5,33.6,,,63.9,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 22:15:00.0,16.41,56.5,,,1060,,50.0,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 22:30:00.0,,,,,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 22:45:00.0,,,33.6,,1060,,50.0,
Mosman,555 Military Rd Mosman 2088,2010-08-26 23:00:00.0,,,33.6,1060,,63.9,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 23:15:00.0,,,33.6,1060,1060,,50.0,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 23:30:00.0,16.41,,,1060,,63.9,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-26 23:45:00.0,,56.5,33.6,,,63.9,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 00:00:00.0,,56.9,,1060,1060,69.1,47.5,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 00:15:00.0,,,35.1,1060,,69.1,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 00:30:00.0,16.84,56.9,,,,69.1,47.5,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 00:45:00.0,,56.9,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 01:00:00.0,,,,,1060,69.1,47.5,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 01:15:00.0,,,,,,69.1,47.5,
Mosman,555 Military Rd Mosman 2088,2010-08-27 01:30:00.0,,56.9,,,,,47.5,
Mosman,555 Military Rd Mosman 2088,2010-08-27 01:45:00.0,,56.9,35.1,1060,1060,69.1,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 02:00:00.0,,56.9,,,,69.1,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 02:15:00.0,25.33,56.9,35.1,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 02:30:00.0,,,,,,69.1,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 02:45:00.0,,,35.1,1060,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 03:00:00.0,,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 03:15:00.0,,,35.1,,1060,69.1,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 03:30:00.0,,56.9,35.1,,1060,69.1,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 03:45:00.0,25.54,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 04:00:00.0,25.16,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 04:15:00.0,21.91,56.9,35.1,,,69.1,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 04:30:00.0,,56.9,35.1,,,,47.5,
Mosman,555 Military Rd Mosman 2088,2010-08-27 04:45:00.0,15.76,,35.1,,1060,,47.5,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 05:00:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 05:15:00.0,,,35.1,1060,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 05:30:00.0,,,35.1,1060,,,47.5,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 05:45:00.0,25.8,,35.1,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 06:00:00.0,,,,,1060,69.1,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 06:15:00.0,,,35.1,,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 06:30:00.0,,,,1060,1060,69.1,47.5,
Mosman,555 Military Rd Mosman 2088,2010-08-27 06:45:00.0,,,,1060,1060,69.1,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 07:00:00.0,31.82,,,,,69.1,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 07:15:00.0,,,,1060,1060,69.1,47.5,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 07:30:00.0,,56.9,,1060,,,47.5,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 07:45:00.0,,,35.1,,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 08:00:00.0,31.2,56.9,,,1060,,47.5,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 08:15:00.0,,56.9,,,,,47.5,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 08:30:00.0,,56.9,35.1,,,69.1,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 08:45:00.0,31.82,,,1060,,69.1,47.5,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 09:00:00.0,,56.9,35.1,1060,,69.1,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 09:15:00.0,,,35.1,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 09:30:00.0,,,35.1,,,,47.5,
Mosman,555 Military Rd Mosman 2088,2010-08-27 09:45:00.0,,,,1060,,69.1,47.5,
Mosman,555 Military Rd Mosman 2088,2010-08-27 10:00:00.0,,,35.1,1060,,69.1,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 10:15:00.0,,56.9,35.1,,,69.1,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 10:30:00.0,37.49,,35.1,,,69.1,47.5,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 10:45:00.0,,56.9,35.1,,,69.1,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 11:00:00.0,,,35.1,,,69.1,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 11:15:00.0,,56.9,35.1,1060,,,47.5,
Mosman,555 Military Rd Mosman 2088,2010-08-27 11:30:00.0,33.19,,35.1,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 11:45:00.0,32.53,,35.1,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 12:00:00.0,,,,,,,47.5,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 12:15:00.0,,,,1060,1060,,47.5,
Mosman,555 Military Rd Mosman 2088,2010-08-27 12:30:00.0,,56.9,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 12:45:00.0,,,35.1,,,69.1,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 13:00:00.0,,,35.1,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 13:15:00.0,,56.9,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 13:30:00.0,,,35.1,,,69.1,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 13:45:00.0,,56.9,,1060,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 14:00:00.0,,56.9,35.1,,,69.1,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 14:15:00.0,31.54,56.9,35.1,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 14:30:00.0,,56.9,,,1060,69.1,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 14:45:00.0,,56.9,,,,69.1,47.5,
Mosman,555 Military Rd Mosman 2088,2010-08-27 15:00:00.0,,,35.1,1060,1060,,47.5,
Mosman,555 Military Rd Mosman 2088,2010-08-27 15:15:00.0,32.32,56.9,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 15:30:00.0,,56.9,,,,69.1,47.5,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 15:45:00.0,36.44,56.9,35.1,1060,1060,69.1,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 16:00:00.0,,56.9,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 16:15:00.0,34.98,56.9,35.1,,1060,,47.5,
Mosman,555 Military Rd Mosman 2088,2010-08-27 16:30:00.0,,,,,1060,,47.5,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 16:45:00.0,,,,,1060,,47.5,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 17:00:00.0,35.31,56.9,,1060,,69.1,47.5,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 17:15:00.0,,,35.1,,1060,69.1,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 17:30:00.0,,56.9,35.1,,,69.1,47.5,
Mosman,555 Military Rd Mosman 2088,2010-08-27 17:45:00.0,,56.9,,,1060,69.1,47.5,
Mosman,555 Military Rd Mosman 2088,2010-08-27 18:00:00.0,,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 18:15:00.0,33.36,,35.1,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 18:30:00.0,,,,,,69.1,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 18:45:00.0,34.78,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 19:00:00.0,33.93,56.9,35.1,1060,1060,69.1,47.5,
Mosman,555 Military Rd Mosman 2088,2010-08-27 19:15:00.0,,,,,1060,,47.5,
Mosman,555 Military Rd Mosman 2088,2010-08-27 19:30:00.0,,56.9,35.1,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 19:45:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 20:00:00.0,33.01,,35.1,1060,,,47.5,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 20:15:00.0,30.31,56.9,,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 20:30:00.0,,,,1060,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 20:45:00.0,,,,,,69.1,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 21:00:00.0,,,35.1,1060,,69.1,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 21:15:00.0,27.1,,,,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 21:30:00.0,,56.9,35.1,1060,,69.1,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 21:45:00.0,17.84,,,1060,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 22:00:00.0,,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 22:15:00.0,,56.9,35.1,,1060,,47.5,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 22:30:00.0,17.03,56.9,,1060,,,47.5,
Mosman,555 Military Rd Mosman 2088,2010-08-27 22:45:00.0,17.13,56.9,35.1,1060,1060,69.1,47.5,
Mosman,555 Military Rd Mosman 2088,2010-08-27 23:00:00.0,,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 23:15:00.0,,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-27 23:30:00.0,,,35.1,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-27 23:45:00.0,,,,1060,,69.1,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 00:00:00.0,16.3,53.6,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 00:15:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 00:30:00.0,17.13,,39.3,1060,,59.7,45.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 00:45:00.0,16.33,,39.3,,,59.7,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 01:00:00.0,,,,,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 01:15:00.0,,53.6,39.3,,1060,59.7,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 01:30:00.0,,53.6,,,1060,59.7,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 01:45:00.0,,,,1060,,59.7,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 02:00:00.0,,,,,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 02:15:00.0,24.18,,,,1060,59.7,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 02:30:00.0,24.61,,39.3,,1060,59.7,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 02:45:00.0,24.55,53.6,39.3,,,59.7,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 03:00:00.0,24.65,,,,,59.7,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 03:15:00.0,,,39.3,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 03:30:00.0,,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 03:45:00.0,,,,1060,,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 04:00:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 04:15:00.0,,,,,,,45.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 04:30:00.0,15.68,,,,,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 04:45:00.0,,,,,1060,59.7,45.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 05:00:00.0,,,39.3,,1060,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 05:15:00.0,,53.6,39.3,,1060,59.7,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 05:30:00.0,,,39.3,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 05:45:00.0,15.79,,39.3,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 06:00:00.0,,53.6,39.3,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 06:15:00.0,,,,,1060,,45.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 06:30:00.0,,53.6,,,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 06:45:00.0,16.96,53.6,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 07:00:00.0,15.54,,,,,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 07:15:00.0,,53.6,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 07:30:00.0,,53.6,,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 07:45:00.0,,,39.3,1060,,59.7,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 08:00:00.0,34.09,53.6,39.3,1060,,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 08:15:00.0,37.17,,39.3,1060,,59.7,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 08:30:00.0,,,39.3,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 08:45:00.0,41.96,53.6,,,,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 09:00:00.0,,,39.3,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 09:15:00.0,41.16,53.6,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 09:30:00.0,40.32,,39.3,,1060,59.7,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 09:45:00.0,,,,1060,,59.7,45.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 10:00:00.0,42.75,,39.3,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 10:15:00.0,,53.6,39.3,1060,1060,59.7,45.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 10:30:00.0,,53.6,39.3,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 10:45:00.0,,,,,1060,59.7,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 11:00:00.0,,,39.3,1060,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 11:15:00.0,,,39.3,,,59.7,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 11:30:00.0,,53.6,39.3,,1060,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 11:45:00.0,,,39.3,1060,,59.7,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 12:00:00.0,37.91,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 12:15:00.0,,,39.3,,,59.7,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 12:30:00.0,,53.6,39.3,,,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 12:45:00.0,,53.6,,1060,1060,,45.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 13:00:00.0,32.25,53.6,39.3,,1060,,45.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 13:15:00.0,,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 13:30:00.0,35.27,,39.3,1060,,59.7,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 13:45:00.0,34.43,53.6,39.3,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 14:00:00.0,34.87,,39.3,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 14:15:00.0,,53.6,39.3,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 14:30:00.0,34.36,,,,1060,59.7,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 14:45:00.0,32.85,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 15:00:00.0,,53.6,,1060,1060,59.7,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 15:15:00.0,,53.6,,,,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 15:30:00.0,,53.6,39.3,,1060,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 15:45:00.0,,53.6,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 16:00:00.0,34.73,,39.3,1060,,,45.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 16:15:00.0,,53.6,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 16:30:00.0,,53.6,39.3,1060,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 16:45:00.0,,53.6,,,,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 17:00:00.0,,,,1060,,,45.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 17:15:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 17:30:00.0,,53.6,,1060,,59.7,45.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 17:45:00.0,35.79,53.6,,1060,,59.7,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 18:00:00.0,,,,1060,1060,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 18:15:00.0,,53.6,,,,,45.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 18:30:00.0,,53.6,39.3,,1060,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 18:45:00.0,33.62,,39.3,1060,,,45.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 19:00:00.0,,,39.3,1060,1060,,45.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 19:15:00.0,24.2,53.6,,,1060,59.7,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 19:30:00.0,16.89,53.6,,,,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 19:45:00.0,16.86,,39.3,1060,,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 20:00:00.0,16.53,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 20:15:00.0,16.85,,39.3,,,59.7,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 20:30:00.0,,,39.3,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 20:45:00.0,16.65,53.6,39.3,1060,,,45.9,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 21:00:00.0,,,,1060,1060,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 21:15:00.0,16.47,53.6,39.3,1060,1060,59.7,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-28 21:30:00.0,16.68,53.6,,,,,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 21:45:00.0,16.66,,39.3,,1060,59.7,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 22:00:00.0,,,,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-28 22:15:00.0,,,,,,59.7,45.9,
Mosman,555 Military Rd Mosman 2088,2010-08-28 22:30:00.0,,,,,1060,59.7,,0.00
