gym,address,timestamp,consumption,TEMP,DEWP,SLP,STP,MAX,MIN,PRCP
Mosman,555 Military Rd Mosman 2088,2010-08-18 14:15:00.0,,63.2,,1060,,,42.8,
Mosman,555 Military Rd Mosman 2088,2010-08-18 14:30:00.0,,63.2,,,,,,0.16
Mosman,555 Military Rd Mosman 2088,2010-08-18 14:45:00.0,,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 15:00:00.0,,,,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 15:15:00.0,,,,1060,,,42.8,
Mosman,555 Military Rd Mosman 2088,2010-08-18 15:30:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 15:45:00.0,31.27,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 16:00:00.0,,63.2,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 16:15:00.0,34.8,,47.8,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 16:30:00.0,,63.2,,,,69.8,42.8,
Mosman,555 Military Rd Mosman 2088,2010-08-18 16:45:00.0,,63.2,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 17:00:00.0,35.04,,,,,,42.8,
Mosman,555 Military Rd Mosman 2088,2010-08-18 17:15:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 17:30:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 17:45:00.0,,,47.8,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 18:00:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 18:15:00.0,,,,,,,42.8,0.16
Mosman,555 Military Rd Mosman 2088,2010-08-18 18:30:00.0,,63.2,,,1060,,,0.16
Mosman,555 Military Rd Mosman 2088,2010-08-18 18:45:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 19:00:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 19:15:00.0,,,47.8,,1060,,,0.16
Mosman,555 Military Rd Mosman 2088,2010-08-18 19:30:00.0,,63.2,47.8,,,,,0.16
Mosman,555 Military Rd Mosman 2088,2010-08-18 19:45:00.0,,63.2,,,,69.8,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 20:00:00.0,,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 20:15:00.0,,,,,,69.8,,0.16
Mosman,555 Military Rd Mosman 2088,2010-08-18 20:30:00.0,,,,,,69.8,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 20:45:00.0,,,,1060,1060,69.8,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 21:00:00.0,32.38,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 21:15:00.0,,63.2,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 21:30:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 21:45:00.0,,,47.8,,,69.8,,0.16
Mosman,555 Military Rd Mosman 2088,2010-08-18 22:00:00.0,,63.2,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 22:15:00.0,,,,1060,,69.8,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 22:30:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 22:45:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 23:00:00.0,,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 23:15:00.0,,63.2,,,,,42.8,
Mosman,555 Military Rd Mosman 2088,2010-08-18 23:30:00.0,18.96,63.2,47.8,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-18 23:45:00.0,16.87,,,,,,,0.16
Mosman,555 Military Rd Mosman 2088,2010-08-19 00:00:00.0,,,,,,77.7,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-19 00:15:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 00:30:00.0,,64.6,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 00:45:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-19 01:00:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 01:15:00.0,19.75,64.6,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 01:30:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-19 01:45:00.0,,64.6,,,,,53.2,
Mosman,555 Military Rd Mosman 2088,2010-08-19 02:00:00.0,,64.6,37.4,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 02:15:00.0,,64.6,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 02:30:00.0,,,,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 02:45:00.0,,,,,1060,77.7,53.2,
Mosman,555 Military Rd Mosman 2088,2010-08-19 03:00:00.0,,64.6,,1060,,77.7,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-19 03:15:00.0,,,,,,,53.2,
Mosman,555 Military Rd Mosman 2088,2010-08-19 03:30:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-19 03:45:00.0,,,,,,77.7,53.2,
Mosman,555 Military Rd Mosman 2088,2010-08-19 04:00:00.0,28.87,64.6,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 04:15:00.0,,,,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 04:30:00.0,20.28,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 04:45:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 05:00:00.0,,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 05:15:00.0,20.13,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 05:30:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 05:45:00.0,,64.6,37.4,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 06:00:00.0,,64.6,37.4,,,,53.2,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-19 06:15:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 06:30:00.0,,,,,,77.7,53.2,
Mosman,555 Military Rd Mosman 2088,2010-08-19 06:45:00.0,,64.6,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-19 07:00:00.0,39.24,,,,,77.7,53.2,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-19 07:15:00.0,,64.6,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 07:30:00.0,33.02,,37.4,,,77.7,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-19 07:45:00.0,,64.6,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-19 08:00:00.0,,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 08:15:00.0,,,37.4,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 08:30:00.0,,64.6,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 08:45:00.0,,64.6,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 09:00:00.0,40.34,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 09:15:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 09:30:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 09:45:00.0,,,,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 10:00:00.0,44.77,64.6,,1060,1060,77.7,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 10:15:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 10:30:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 10:45:00.0,42.29,64.6,,,,77.7,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 11:00:00.0,,64.6,37.4,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 11:15:00.0,42.02,,,,,,53.2,
Mosman,555 Military Rd Mosman 2088,2010-08-19 11:30:00.0,,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 11:45:00.0,,,,,,,53.2,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-19 12:00:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 12:15:00.0,,64.6,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 12:30:00.0,37.14,,37.4,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-19 12:45:00.0,,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 13:00:00.0,38.78,,,1060,,,53.2,
Mosman,555 Military Rd Mosman 2088,2010-08-19 13:15:00.0,,64.6,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 13:30:00.0,,,37.4,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 13:45:00.0,36.72,64.6,37.4,,,77.7,53.2,
Mosman,555 Military Rd Mosman 2088,2010-08-19 14:00:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 14:15:00.0,,,37.4,,,77.7,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 14:30:00.0,37.46,64.6,,,,77.7,53.2,
Mosman,555 Military Rd Mosman 2088,2010-08-19 14:45:00.0,36.26,,,1060,1060,,53.2,
Mosman,555 Military Rd Mosman 2088,2010-08-19 15:00:00.0,,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 15:15:00.0,,,,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 15:30:00.0,,,,1060,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-19 15:45:00.0,36.1,,,1060,,,53.2,
Mosman,555 Military Rd Mosman 2088,2010-08-19 16:00:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-19 16:15:00.0,35.69,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 16:30:00.0,,,37.4,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 16:45:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 17:00:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 17:15:00.0,,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 17:30:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 17:45:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 18:00:00.0,,64.6,,,1060,,53.2,
Mosman,555 Military Rd Mosman 2088,2010-08-19 18:15:00.0,38.48,,37.4,1060,,,53.2,
Mosman,555 Military Rd Mosman 2088,2010-08-19 18:30:00.0,,,37.4,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 18:45:00.0,,,,1060,,77.7,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 19:00:00.0,,,37.4,1060,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-19 19:15:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 19:30:00.0,41.4,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 19:45:00.0,37.66,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 20:00:00.0,39.89,,,,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-19 20:15:00.0,,64.6,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 20:30:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-19 20:45:00.0,35.45,,37.4,,,77.7,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 21:00:00.0,,64.6,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 21:15:00.0,,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 21:30:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 21:45:00.0,,,37.4,,,77.7,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 22:00:00.0,21.68,,,,1060,,53.2,
Mosman,555 Military Rd Mosman 2088,2010-08-19 22:15:00.0,,,,,,77.7,53.2,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-19 22:30:00.0,,,,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 22:45:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 23:00:00.0,17.04,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-19 23:15:00.0,,,37.4,,,77.7,,
Mosman,555 Military Rd Mosman 2088,2010-08-19 23:30:00.0,,,,,,,53.2,
Mosman,555 Military Rd Mosman 2088,2010-08-19 23:45:00.0,,64.6,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 00:00:00.0,,,30.0,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 00:15:00.0,,,,1060,1060,,48.0,
Mosman,555 Military Rd Mosman 2088,2010-08-20 00:30:00.0,,,,,,68.0,48.0,
Mosman,555 Military Rd Mosman 2088,2010-08-20 00:45:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 01:00:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 01:15:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 01:30:00.0,,,30.0,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 01:45:00.0,,55.8,30.0,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 02:00:00.0,,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 02:15:00.0,,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 02:30:00.0,,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 02:45:00.0,,,30.0,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 03:00:00.0,,,,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 03:15:00.0,26.2,,,1060,,68.0,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 03:30:00.0,27.9,,,1060,,,48.0,
Mosman,555 Military Rd Mosman 2088,2010-08-20 03:45:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 04:00:00.0,27.64,,,,,,48.0,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 04:15:00.0,,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 04:30:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 04:45:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 05:00:00.0,,,30.0,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 05:15:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 05:30:00.0,,,30.0,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 05:45:00.0,,,30.0,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 06:00:00.0,,,30.0,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 06:15:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 06:30:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 06:45:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 07:00:00.0,,,,,,,48.0,
Mosman,555 Military Rd Mosman 2088,2010-08-20 07:15:00.0,,,30.0,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 07:30:00.0,,,,,,,48.0,
Mosman,555 Military Rd Mosman 2088,2010-08-20 07:45:00.0,37.91,55.8,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 08:00:00.0,,,30.0,,,68.0,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 08:15:00.0,,,,,1060,68.0,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 08:30:00.0,,,30.0,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 08:45:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 09:00:00.0,,,,,1060,,48.0,
Mosman,555 Military Rd Mosman 2088,2010-08-20 09:15:00.0,,,30.0,,,,48.0,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 09:30:00.0,39.77,,30.0,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 09:45:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 10:00:00.0,,,,,,68.0,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 10:15:00.0,,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 10:30:00.0,,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 10:45:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 11:00:00.0,,,,,,,48.0,
Mosman,555 Military Rd Mosman 2088,2010-08-20 11:15:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 11:30:00.0,,,,1060,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 11:45:00.0,,,30.0,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 12:00:00.0,40.98,,,,,68.0,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 12:15:00.0,,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 12:30:00.0,,,,1060,,68.0,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 12:45:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 13:00:00.0,,,30.0,,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 13:15:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 13:30:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 13:45:00.0,,55.8,,,,68.0,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 14:00:00.0,33.33,,,1060,1060,68.0,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 14:15:00.0,,55.8,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 14:30:00.0,,,30.0,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 14:45:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 15:00:00.0,,55.8,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 15:15:00.0,,,30.0,,,,48.0,
Mosman,555 Military Rd Mosman 2088,2010-08-20 15:30:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 15:45:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 16:00:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 16:15:00.0,35.15,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 16:30:00.0,,55.8,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 16:45:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 17:00:00.0,37.32,,,,1060,68.0,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 17:15:00.0,,,,1060,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 17:30:00.0,,55.8,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 17:45:00.0,,,,,,,48.0,
Mosman,555 Military Rd Mosman 2088,2010-08-20 18:00:00.0,39.5,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 18:15:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 18:30:00.0,,55.8,,,,,48.0,
Mosman,555 Military Rd Mosman 2088,2010-08-20 18:45:00.0,38.64,,,1060,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 19:00:00.0,,55.8,,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 19:15:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 19:30:00.0,,,30.0,,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 19:45:00.0,,55.8,,,,,48.0,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 20:00:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 20:15:00.0,36.55,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 20:30:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 20:45:00.0,32.43,55.8,30.0,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 21:00:00.0,,,30.0,,,68.0,48.0,
Mosman,555 Military Rd Mosman 2088,2010-08-20 21:15:00.0,27.73,,,,,,48.0,
Mosman,555 Military Rd Mosman 2088,2010-08-20 21:30:00.0,,55.8,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 21:45:00.0,,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 22:00:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 22:15:00.0,,,,,,68.0,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 22:30:00.0,,55.8,,1060,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 22:45:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 23:00:00.0,,55.8,30.0,,,68.0,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 23:15:00.0,17.12,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-20 23:30:00.0,,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-20 23:45:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 00:00:00.0,,,,,1060,,46.4,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-21 00:15:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-21 00:30:00.0,,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 00:45:00.0,,,,,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-21 01:00:00.0,26.13,,34.7,,1060,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-08-21 01:15:00.0,,,,1060,,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-08-21 01:30:00.0,,,,,,62.8,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 01:45:00.0,,,34.7,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 02:00:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-21 02:15:00.0,25.51,,,,,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-08-21 02:30:00.0,,54.6,,,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-21 02:45:00.0,,,34.7,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-21 03:00:00.0,,,,,,62.8,46.4,
Mosman,555 Military Rd Mosman 2088,2010-08-21 03:15:00.0,,,,,1060,,46.4,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-21 03:30:00.0,,,34.7,1060,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-21 03:45:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 04:00:00.0,,54.6,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 04:15:00.0,,,,,,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-08-21 04:30:00.0,,,34.7,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 04:45:00.0,17.22,,,,,62.8,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 05:00:00.0,16.51,54.6,,,,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-08-21 05:15:00.0,,,34.7,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 05:30:00.0,,,,,1060,62.8,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-21 05:45:00.0,,,34.7,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 06:00:00.0,17.3,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 06:15:00.0,17.34,54.6,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 06:30:00.0,,,,1060,,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-08-21 06:45:00.0,17.64,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 07:00:00.0,16.99,,,,1060,62.8,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 07:15:00.0,19.48,54.6,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-21 07:30:00.0,,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 07:45:00.0,,,34.7,,,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-08-21 08:00:00.0,,54.6,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 08:15:00.0,38.31,54.6,,,,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-08-21 08:30:00.0,,54.6,,1060,,62.8,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 08:45:00.0,,,,1060,1060,62.8,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 09:00:00.0,,54.6,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 09:15:00.0,,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 09:30:00.0,,,,,1060,62.8,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-21 09:45:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 10:00:00.0,,,34.7,1060,,62.8,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 10:15:00.0,39.0,54.6,,,1060,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-08-21 10:30:00.0,,,34.7,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-21 10:45:00.0,40.4,,,1060,,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-08-21 11:00:00.0,,,34.7,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 11:15:00.0,,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 11:30:00.0,,54.6,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 11:45:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-21 12:00:00.0,,,,,,62.8,46.4,
Mosman,555 Military Rd Mosman 2088,2010-08-21 12:15:00.0,,54.6,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 12:30:00.0,34.62,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 12:45:00.0,,,34.7,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-21 13:00:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 13:15:00.0,35.92,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 13:30:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-21 13:45:00.0,,,,,1060,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 14:00:00.0,,,,,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 14:15:00.0,,,,1060,,,46.4,
Mosman,555 Military Rd Mosman 2088,2010-08-21 14:30:00.0,,,,,,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-21 14:45:00.0,,54.6,,,,62.8,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-21 15:00:00.0,32.39,,,,1060,,,0.00
Mosman,555 Military Rd Mosman 2088,2010-08-21 15:15:00.0,,,,1060,,,,
Mosman,555 Military Rd Mosman 2088,2010-08-21 15:30:00.0,,,34.7,,,,,0.00
